customer_id,first_name,last_name,email
CUST3445,Stacey,Lopez,stacey.lopez@icloud.com
CUST3446,Darlene,Mason,darlene.mason@yahoo.com
CUST3447,Claire,Williams,claire.williams@gmail.com
CUST3448,Ethan,Camacho,ethan.camacho@hotmail.com
CUST3449,Rebecca,Davis,rebecca.davis@gmail.com
CUST3450,Jeffrey,Ferguson,jeffrey.ferguson@hotmail.com
CUST3451,Scott,Williams,scott.williams@icloud.com
CUST3452,Roger,Monroe,roger.monroe@gmail.com
CUST3453,Jason,Hall,jason.hall@outlook.com
CUST3454,Kim,Sexton,kim.sexton@icloud.com
CUST3455,Mary,Williams,mary.williams@gmail.com
CUST3456,Sarah,Wood,sarah.wood@hotmail.com
CUST3457,Lisa,Roman,lisa.roman@gmail.com
CUST3458,Robert,Moore,robert.moore@outlook.com
CUST3459,William,Rogers,william.rogers@yahoo.com
CUST3460,Kayla,Hernandez,kayla.hernandez@outlook.com
CUST3461,Michele,Swanson,michele.swanson@outlook.com
CUST3462,Michael,Sharp,michael.sharp@hotmail.com
CUST3463,Zachary,Thomas,zachary.thomas@outlook.com
CUST3464,Leon,Kline,leon.kline@hotmail.com
CUST3465,Sean,Morales,sean.morales@yahoo.com
CUST3466,Taylor,Banks,taylor.banks@yahoo.com
CUST3467,Michelle,Gonzales,michelle.gonzales@icloud.com
CUST3468,Shannon,Miller,shannon.miller@icloud.com
CUST3469,Philip,Flores,philip.flores@gmail.com
CUST3470,Shirley,Williams,shirley.williams@outlook.com
CUST3471,Emily,Ingram,emily.ingram@gmail.com
CUST3472,Alicia,Gaines,alicia.gaines@yahoo.com
CUST3473,Brianna,Miller,brianna.miller@outlook.com
CUST3474,Tyler,Norton,tyler.norton@outlook.com
CUST3475,Kristen,Martinez,kristen.martinez@icloud.com
CUST3476,Michael,Cooper,michael.cooper@icloud.com
CUST3477,Gail,Johnson,gail.johnson@gmail.com
CUST3478,Darrell,Holmes,darrell.holmes@hotmail.com
CUST3479,Melody,Hicks,melody.hicks@hotmail.com
CUST3480,Eric,Rollins,eric.rollins@outlook.com
CUST3481,William,Bowman,william.bowman@icloud.com
CUST3482,Misty,Thomas,misty.thomas@gmail.com
CUST3483,Amanda,Downs,amanda.downs@icloud.com
CUST3484,Jeffrey,Espinoza,jeffrey.espinoza@hotmail.com
CUST3485,Patricia,Cohen,patricia.cohen@hotmail.com
CUST3486,Katherine,Sanders,katherine.sanders@yahoo.com
CUST3487,Dwayne,Porter,dwayne.porter@hotmail.com
CUST3488,Michael,Patel,michael.patel@gmail.com
CUST3489,Katherine,Martinez,katherine.martinez@gmail.com
CUST3490,Michael,Velazquez,michael.velazquez@hotmail.com
CUST3491,Kristy,Jimenez,kristy.jimenez@outlook.com
CUST3492,Shannon,Thomas,shannon.thomas@outlook.com
CUST3493,Kelly,Hernandez,kelly.hernandez@icloud.com
CUST3494,Victor,Stokes,victor.stokes@outlook.com
CUST3495,Jennifer,West,jennifer.west@outlook.com
CUST3496,Richard,Ramirez,richard.ramirez@hotmail.com
CUST3497,Paul,Reese,paul.reese@hotmail.com
CUST3498,Jillian,Stein,jillian.stein@icloud.com
CUST3499,Nicole,Coffey,nicole.coffey@hotmail.com
CUST3500,Rick,Anderson,rick.anderson@gmail.com
